"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2018",0.6502025,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2019",0.5127429,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2020",0.5572453,
"ESP","HHFA","SECOTHSH","PC_HHFA","A","2021",0.4741503,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","1995",19.16051,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","1996",20.12768,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","1997",23.81613,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","1998",27.97108,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","1999",29.06909,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2000",27.4063,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2001",27.88092,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2002",25.4108,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2003",28.39352,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2004",29.06058,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2005",31.18597,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2006",33.42688,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2007",32.53157,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2008",25.79062,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2009",25.35618,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2010",25.37097,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2011",25.22955,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2012",27.03219,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2013",27.8033,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2014",28.13761,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2015",33.56196,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2016",32.57691,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2017",31.23692,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2018",29.63902,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2019",29.39299,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2020",27.85328,
"ESP","HHFA","SHOTHEQTY","PC_HHFA","A","2021",28.47867,
"SWE","HHFA","CURDEP","PC_HHFA","A","1995",26.04353,
"SWE","HHFA","CURDEP","PC_HHFA","A","1996",23.09641,
"SWE","HHFA","CURDEP","PC_HHFA","A","1997",18.45292,
"SWE","HHFA","CURDEP","PC_HHFA","A","1998",16.27962,
"SWE","HHFA","CURDEP","PC_HHFA","A","1999",13.43437,
"SWE","HHFA","CURDEP","PC_HHFA","A","2000",13.22033,
"SWE","HHFA","CURDEP","PC_HHFA","A","2001",14.36542,
"SWE","HHFA","CURDEP","PC_HHFA","A","2002",15.17383,
"SWE","HHFA","CURDEP","PC_HHFA","A","2003",14.21104,
"SWE","HHFA","CURDEP","PC_HHFA","A","2004",13.49916,
"SWE","HHFA","CURDEP","PC_HHFA","A","2005",12.07023,
"SWE","HHFA","CURDEP","PC_HHFA","A","2006",12.06963,
"SWE","HHFA","CURDEP","PC_HHFA","A","2007",13.9652,
"SWE","HHFA","CURDEP","PC_HHFA","A","2008",16.18556,
"SWE","HHFA","CURDEP","PC_HHFA","A","2009",14.73552,
"SWE","HHFA","CURDEP","PC_HHFA","A","2010",14.132,
"SWE","HHFA","CURDEP","PC_HHFA","A","2011",15.72723,
"SWE","HHFA","CURDEP","PC_HHFA","A","2012",16.00571,
"SWE","HHFA","CURDEP","PC_HHFA","A","2013",15.04074,
"SWE","HHFA","CURDEP","PC_HHFA","A","2014",13.76029,
"SWE","HHFA","CURDEP","PC_HHFA","A","2015",13.60394,
"SWE","HHFA","CURDEP","PC_HHFA","A","2016",13.40543,
"SWE","HHFA","CURDEP","PC_HHFA","A","2017",13.5444,
"SWE","HHFA","CURDEP","PC_HHFA","A","2018",14.37972,
"SWE","HHFA","CURDEP","PC_HHFA","A","2019",12.9863,
"SWE","HHFA","CURDEP","PC_HHFA","A","2020",13.05742,
"SWE","HHFA","CURDEP","PC_HHFA","A","2021",12.23783,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","1995",14.40519,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","1996",12.99351,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","1997",12.94152,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","1998",13.9374,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","1999",14.57297,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2000",14.54571,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2001",16.79175,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2002",15.16808,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2003",13.88102,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2004",11.98667,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2005",10.41846,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2006",9.166423,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2007",10.44797,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2008",14.01566,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2009",9.535633,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2010",10.90432,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2011",11.01953,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2012",9.199402,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2013",9.194403,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2014",9.1681,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2015",8.37331,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2016",7.80978,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2017",7.530572,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2018",7.254688,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2019",6.781164,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2020",6.405808,
"SWE","HHFA","LIFEINSRSV","PC_HHFA","A","2021",6.362869,
"SWE","HHFA","MFSH","PC_HHFA","A","1995",6.761009,
"SWE","HHFA","MFSH","PC_HHFA","A","1996",7.672592,
"SWE","HHFA","MFSH","PC_HHFA","A","1997",10.13199,
"SWE","HHFA","MFSH","PC_HHFA","A","1998",11.14631,
"SWE","HHFA","MFSH","PC_HHFA","A","1999",14.32872,
"SWE","HHFA","MFSH","PC_HHFA","A","2000",13.41482,
"SWE","HHFA","MFSH","PC_HHFA","A","2001",11.81955,
"SWE","HHFA","MFSH","PC_HHFA","A","2002",8.26212,
"SWE","HHFA","MFSH","PC_HHFA","A","2003",8.803905,
"SWE","HHFA","MFSH","PC_HHFA","A","2004",9.27255,
"SWE","HHFA","MFSH","PC_HHFA","A","2005",10.19485,
"SWE","HHFA","MFSH","PC_HHFA","A","2006",10.67729,
"SWE","HHFA","MFSH","PC_HHFA","A","2007",9.716931,
"SWE","HHFA","MFSH","PC_HHFA","A","2008",7.412501,
"SWE","HHFA","MFSH","PC_HHFA","A","2009",8.464911,
"SWE","HHFA","MFSH","PC_HHFA","A","2010",8.461269,
"SWE","HHFA","MFSH","PC_HHFA","A","2011",7.652246,
"SWE","HHFA","MFSH","PC_HHFA","A","2012",7.612328,
"SWE","HHFA","MFSH","PC_HHFA","A","2013",8.379174,
"SWE","HHFA","MFSH","PC_HHFA","A","2014",8.517078,
"SWE","HHFA","MFSH","PC_HHFA","A","2015",8.53551,
"SWE","HHFA","MFSH","PC_HHFA","A","2016",8.704902,
"SWE","HHFA","MFSH","PC_HHFA","A","2017",9.296879,
"SWE","HHFA","MFSH","PC_HHFA","A","2018",8.912424,
"SWE","HHFA","MFSH","PC_HHFA","A","2019",9.596496,
"SWE","HHFA","MFSH","PC_HHFA","A","2020",9.598331,
"SWE","HHFA","MFSH","PC_HHFA","A","2021",9.757296,
"SWE","HHFA","PENSIONF","PC_HHFA","A","1995",16.47579,
"SWE","HHFA","PENSIONF","PC_HHFA","A","1996",18.44804,
"SWE","HHFA","PENSIONF","PC_HHFA","A","1997",21.56342,
"SWE","HHFA","PENSIONF","PC_HHFA","A","1998",22.72492,
"SWE","HHFA","PENSIONF","PC_HHFA","A","1999",20.44968,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2000",23.98149,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2001",24.43588,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2002",30.92697,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2003",27.70522,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2004",28.52378,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2005",28.07186,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2006",24.4612,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2007",24.5498,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2008",27.67026,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2009",27.07909,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2010",26.32191,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2011",28.04759,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2012",28.72094,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2013",28.94391,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2014",28.87658,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2015",28.30353,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2016",27.50635,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2017",28.34932,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2018",28.85402,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2019",29.54678,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2020",29.01844,
"SWE","HHFA","PENSIONF","PC_HHFA","A","2021",28.95186,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","1995",7.93785,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","1996",7.354844,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","1997",5.631995,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","1998",5.153152,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","1999",3.514598,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2000",2.705568,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2001",2.331404,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2002",2.293318,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2003",2.197346,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2004",2.118337,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2005",1.998531,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2006",1.972304,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2007",2.405635,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2008",2.487679,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2009",2.265574,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2010",1.658759,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2011",1.88227,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2012",1.687539,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2013",1.581976,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2014",1.411878,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2015",1.252084,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2016",1.153567,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2017",1.39794,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2018",0.9377788,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2019",0.645565,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2020",0.5572901,
"SWE","HHFA","SECOTHSH","PC_HHFA","A","2021",0.4629994,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","1995",24.60973,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","1996",27.51172,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","1997",28.55938,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","1998",28.33697,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","1999",31.09357,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2000",29.16979,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2001",26.51258,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2002",24.39369,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2003",29.82855,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2004",31.33149,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2005",34.51818,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2006",38.7761,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2007",35.99817,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2008",29.81608,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2009",35.63258,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2010",36.18199,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2011",33.18957,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2012",34.18863,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2013",34.53373,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2014",36.1384,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2015",37.67945,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2016",39.14164,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2017",37.51731,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2018",37.07561,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2019",37.89058,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2020",38.7199,
"SWE","HHFA","SHOTHEQTY","PC_HHFA","A","2021",39.89896,
"CHE","HHFA","CURDEP","PC_HHFA","A","1999",26.02105,
"CHE","HHFA","CURDEP","PC_HHFA","A","2000",24.75572,
"CHE","HHFA","CURDEP","PC_HHFA","A","2001",25.71416,
"CHE","HHFA","CURDEP","PC_HHFA","A","2002",27.36914,
"CHE","HHFA","CURDEP","PC_HHFA","A","2003",27.71143,
"CHE","HHFA","CURDEP","PC_HHFA","A","2004",27.64038,
"CHE","HHFA","CURDEP","PC_HHFA","A","2005",27.51163,
"CHE","HHFA","CURDEP","PC_HHFA","A","2006",27.27195,
"CHE","HHFA","CURDEP","PC_HHFA","A","2007",27.40165,
"CHE","HHFA","CURDEP","PC_HHFA","A","2008",29.37115,
"CHE","HHFA","CURDEP","PC_HHFA","A","2009",28.85282,
"CHE","HHFA","CURDEP","PC_HHFA","A","2010",30.10548,
"CHE","HHFA","CURDEP","PC_HHFA","A","2011",31.68596,
"CHE","HHFA","CURDEP","PC_HHFA","A","2012",32.2703,
"CHE","HHFA","CURDEP","PC_HHFA","A","2013",32.60809,
"CHE","HHFA","CURDEP","PC_HHFA","A","2014",32.65578,
"CHE","HHFA","CURDEP","PC_HHFA","A","2015",32.58004,
"CHE","HHFA","CURDEP","PC_HHFA","A","2016",32.92765,
"CHE","HHFA","CURDEP","PC_HHFA","A","2017",32.60203,
"CHE","HHFA","CURDEP","PC_HHFA","A","2018",33.35552,
"CHE","HHFA","CURDEP","PC_HHFA","A","2019",32.15014,
"CHE","HHFA","CURDEP","PC_HHFA","A","2020",32.04921,
"CHE","HHFA","CURDEP","PC_HHFA","A","2021",30.10323,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","1999",6.112209,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2000",6.160855,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2001",6.512367,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2002",6.802207,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2003",6.440526,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2004",6.245419,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2005",6.046705,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2006",5.652045,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2007",5.363992,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2008",5.906526,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2009",5.67074,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2010",5.564326,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2011",5.458825,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2012",5.328516,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2013",5.058197,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2014",4.747808,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2015",4.703613,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2016",4.54409,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2017",4.25856,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2018",4.216176,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2019",3.885463,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2020",3.752549,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2021",3.511953,
"CHE","HHFA","MFSH","PC_HHFA","A","1999",7.714249,
"CHE","HHFA","MFSH","PC_HHFA","A","2000",8.777638,
"CHE","HHFA","MFSH","PC_HHFA","A","2001",8.890677,
"CHE","HHFA","MFSH","PC_HHFA","A","2002",8.136689,
"CHE","HHFA","MFSH","PC_HHFA","A","2003",8.612547,
"CHE","HHFA","MFSH","PC_HHFA","A","2004",9.899564,
"CHE","HHFA","MFSH","PC_HHFA","A","2005",10.66934,
"CHE","HHFA","MFSH","PC_HHFA","A","2006",11.31942,
"CHE","HHFA","MFSH","PC_HHFA","A","2007",11.68622,
"CHE","HHFA","MFSH","PC_HHFA","A","2008",9.126153,
"CHE","HHFA","MFSH","PC_HHFA","A","2009",9.580241,
"CHE","HHFA","MFSH","PC_HHFA","A","2010",9.50089,
"CHE","HHFA","MFSH","PC_HHFA","A","2011",8.578715,
"CHE","HHFA","MFSH","PC_HHFA","A","2012",8.819766,
"CHE","HHFA","MFSH","PC_HHFA","A","2013",9.085793,
"CHE","HHFA","MFSH","PC_HHFA","A","2014",9.714001,
"CHE","HHFA","MFSH","PC_HHFA","A","2015",9.925149,
"CHE","HHFA","MFSH","PC_HHFA","A","2016",10.08257,
"CHE","HHFA","MFSH","PC_HHFA","A","2017",10.93054,
"CHE","HHFA","MFSH","PC_HHFA","A","2018",10.48626,
"CHE","HHFA","MFSH","PC_HHFA","A","2019",11.24484,
"CHE","HHFA","MFSH","PC_HHFA","A","2020",11.90185,
"CHE","HHFA","MFSH","PC_HHFA","A","2021",13.42646,
"CHE","HHFA","PENSIONF","PC_HHFA","A","1999",28.87126,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2000",29.37074,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2001",31.09797,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2002",33.34926,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2003",32.49051,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2004",32.29754,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2005",31.52736,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2006",30.57636,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2007",30.63774,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2008",34.0637,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2009",32.9875,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2010",33.19359,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2011",33.69765,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2012",33.57912,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2013",33.14873,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2014",33.14651,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2015",34.02671,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2016",34.19139,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2017",33.50816,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2018",34.48706,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2019",33.85254,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2020",33.7559,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2021",32.70156,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","1999",10.07528,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2000",9.462109,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2001",9.485126,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2002",9.605165,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2003",8.617157,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2004",8.002924,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2005",7.906796,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2006",8.268636,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2007",8.824724,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2008",8.748012,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2009",8.615692,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2010",7.395831,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2011",6.607088,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2012",6.137399,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2013",5.22334,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2014",4.730222,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2015",4.044065,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2016",3.656443,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2017",3.477503,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2018",3.343217,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2019",3.378047,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2020",2.985606,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2021",2.718182,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","1999",18.4478,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2000",18.69799,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2001",15.39796,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2002",11.5879,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2003",12.99208,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2004",12.7878,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2005",13.25604,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2006",13.88764,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2007",12.95221,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2008",9.312163,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2009",10.97317,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2010",10.91475,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2011",10.65992,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2012",10.77282,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2013",11.95268,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2014",12.17406,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2015",11.93559,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2016",11.91207,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2017",12.72295,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2018",11.45786,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2019",13.00718,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2020",13.20858,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2021",15.39143,
"GBR","HHFA","CURDEP","PC_HHFA","A","1995",21.76449,
"GBR","HHFA","CURDEP","PC_HHFA","A","1996",21.43032,
"GBR","HHFA","CURDEP","PC_HHFA","A","1997",21.54868,
"GBR","HHFA","CURDEP","PC_HHFA","A","1998",19.47074,
"GBR","HHFA","CURDEP","PC_HHFA","A","1999",19.15242,
"GBR","HHFA","CURDEP","PC_HHFA","A","2000",19.42641,
"GBR","HHFA","CURDEP","PC_HHFA","A","2001",21.15866,
"GBR","HHFA","CURDEP","PC_HHFA","A","2002",22.57343,
"GBR","HHFA","CURDEP","PC_HHFA","A","2003",23.03054,
"GBR","HHFA","CURDEP","PC_HHFA","A","2004",23.43899,
"GBR","HHFA","CURDEP","PC_HHFA","A","2005",22.95691,
"GBR","HHFA","CURDEP","PC_HHFA","A","2006",23.77439,
"GBR","HHFA","CURDEP","PC_HHFA","A","2007",24.48376,
"GBR","HHFA","CURDEP","PC_HHFA","A","2008",26.82936,
"GBR","HHFA","CURDEP","PC_HHFA","A","2009",25.03085,
"GBR","HHFA","CURDEP","PC_HHFA","A","2010",24.58696,
"GBR","HHFA","CURDEP","PC_HHFA","A","2011",23.48741,
"GBR","HHFA","CURDEP","PC_HHFA","A","2012",23.75834,
"GBR","HHFA","CURDEP","PC_HHFA","A","2013",24.31009,
"GBR","HHFA","CURDEP","PC_HHFA","A","2014",22.79063,
"GBR","HHFA","CURDEP","PC_HHFA","A","2015",23.71695,
"GBR","HHFA","CURDEP","PC_HHFA","A","2016",23.174,
"GBR","HHFA","CURDEP","PC_HHFA","A","2017",23.33236,
"GBR","HHFA","CURDEP","PC_HHFA","A","2018",24.84863,
"GBR","HHFA","CURDEP","PC_HHFA","A","2019",24.2231,
"GBR","HHFA","CURDEP","PC_HHFA","A","2020",25.26004,
"GBR","HHFA","CURDEP","PC_HHFA","A","2021",25.7369,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1995",14.79624,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1996",15.38151,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1997",17.58492,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1998",17.45479,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1999",18.24396,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2000",18.22688,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2001",17.89269,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2002",17.00418,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2003",16.60538,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2004",15.84703,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2005",15.62051,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2006",15.34594,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2007",14.88254,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2008",12.96246,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2009",12.26548,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2010",12.24333,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2011",11.00111,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2012",10.80007,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2013",11.09341,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2014",10.19691,
